(0.062408730, 0.448523700, 0.891291500)
(0.056645400, 0.492228900, 0.868541400)
(0.056613150, 0.531819900, 0.844892700)
(0.057402130, 0.549401800, 0.833576200)
(0.057924710, 0.544897800, 0.836491900)
(0.051707070, 0.539053500, 0.840667900)
(0.034818550, 0.541690500, 0.839797100)
(0.011211230, 0.577156900, 0.816080300)
(-0.030842710, 0.648655800, 0.760266700)
(-0.081034660, 0.663332200, 0.743622400)
(-0.131059000, 0.656843000, 0.742369500)
(-0.182099900, 0.648166200, 0.739174400)
(-0.241108200, 0.657877200, 0.713142100)
(-0.282463100, 0.662394600, 0.693686600)
(-0.310461600, 0.668416600, 0.675864300)
(-0.320850400, 0.674978000, 0.664401800)
(-0.306356400, 0.663719000, 0.682307100)
(-0.270842100, 0.666759000, 0.694217100)
(-0.234590100, 0.644819800, 0.727160100)
(-0.193894600, 0.615359600, 0.763824600)
(-0.139784700, 0.600968800, 0.786584500)
(-0.053353480, 0.600502100, 0.797457100)
(0.030384960, 0.599601600, 0.799434000)
(0.117845500, 0.596179300, 0.793794600)
(0.203125700, 0.597750400, 0.774976600)
(0.272372400, 0.598281000, 0.753053300)
(0.345797700, 0.594507500, 0.725266100)
(0.413136800, 0.612917200, 0.672983100)
(0.455853500, 0.631226800, 0.627378100)
(0.476906400, 0.640774200, 0.601513600)
(0.484594700, 0.673237600, 0.558390000)
(0.481482300, 0.690914500, 0.539252000)
(0.473712200, 0.693048000, 0.543375300)
(0.434247600, 0.703277900, 0.562257900)
(0.365373300, 0.704294700, 0.607535200)
(0.273299000, 0.702466800, 0.655306200)
(0.180630900, 0.680027300, 0.709922700)
(0.121832500, 0.661683000, 0.739793700)
(0.087704720, 0.653049500, 0.752149400)
(0.074720740, 0.654218100, 0.752528700)
(0.073602990, 0.670455500, 0.738247700)
(0.074309190, 0.693572200, 0.716375700)
(0.068855360, 0.718586300, 0.691982200)
(0.074783960, 0.730979800, 0.678277300)
(0.078361410, 0.741439800, 0.666418300)
(0.074511330, 0.744235300, 0.663744300)
(0.077196640, 0.723977900, 0.685398000)
(0.086602840, 0.682648200, 0.725226600)
(0.095674640, 0.636854100, 0.764740800)
(0.098816110, 0.568416200, 0.816388700)
