(-0.018820150, -0.299578100, 0.058105990)
(0.021828400, -0.341649700, 0.044305960)
(0.034885480, -0.342568300, 0.031399340)
(0.034885480, -0.342568300, 0.031399340)
(-0.002752800, -0.367570900, 0.078253000)
(-0.035102860, -0.414624900, 0.124429800)
(-0.008987433, -0.458487000, 0.131739700)
(0.044514440, -0.507609800, 0.165985800)
(0.038110830, -0.492221600, 0.239226700)
(0.025124170, -0.461537800, 0.299576000)
(-0.008327848, -0.399789800, 0.329988800)
(0.008527450, -0.309587000, 0.228067600)
(0.008527450, -0.309587000, 0.228067600)
(0.031887400, -0.227060500, 0.142662900)
(0.012346360, -0.205087900, 0.109226200)
(-0.031500680, -0.261166800, 0.102494500)
(-0.062221640, -0.247203200, -0.012401810)
(0.032408050, -0.194931000, -0.184860600)
(0.109113600, -0.084789650, -0.252958800)
(0.109113600, -0.084789650, -0.252958800)
(0.081160840, -0.004275739, -0.218990400)
(-0.004308710, 0.031704990, -0.209550500)
(-0.047320020, 0.043521900, -0.284893600)
(-0.008284681, 0.071389260, -0.379789200)
(0.078360240, 0.122409500, -0.382411800)
(0.100449800, 0.141375200, -0.376426600)
(0.025570140, 0.137557800, -0.351033100)
(0.025570140, 0.137557800, -0.351033100)
(-0.111108000, 0.125349600, -0.456989900)
(-0.116658700, 0.113529700, -0.524831800)
(-0.036908790, 0.142022900, -0.450701500)
(0.015892160, 0.198351700, -0.432145300)
(-0.033671800, 0.289555900, -0.440556600)
(-0.116421300, 0.329808300, -0.328970200)
(-0.104572400, 0.288948900, -0.233913100)
(-0.104572400, 0.288948900, -0.233913100)
(-0.041285310, 0.300586400, -0.188926200)
(-0.011949010, 0.327595000, -0.277074700)
(-0.049167380, 0.303733600, -0.239571500)
(-0.078623760, 0.203746400, -0.097766480)
(-0.032090950, 0.046475360, -0.083229160)
(0.079808390, -0.031281480, -0.207030600)
(0.134488600, 0.056737910, -0.305681000)
(0.134488600, 0.056737910, -0.305681000)
(0.043188020, 0.208087000, -0.121859100)
(0.005406434, 0.191223000, 0.013512210)
(0.037487130, 0.070563430, -0.022305290)
(0.065541290, 0.002049593, -0.156089400)
(0.035601360, 0.037130150, -0.175590500)
(-0.046940270, 0.167188300, -0.030375600)
(-0.049861640, 0.126520100, 0.023069770)
(-0.049861640, 0.126520100, 0.023069770)
(0.041788690, -0.039301500, -0.042598850)
(0.090369450, -0.121927800, -0.106892200)
(0.025605090, -0.083871190, -0.056715840)
(-0.039101800, -0.014970610, -0.039417430)
(-0.043869470, 0.003249921, -0.115544500)
(-0.010992960, -0.028299960, -0.059312900)
(0.023379820, -0.039849200, 0.009317206)
(0.023379820, -0.039849200, 0.009317206)
(0.034238390, -0.026359090, 0.007033672)
(0.041375560, -0.003338514, -0.043326410)
(0.001071770, 0.061682380, -0.049391240)
(-0.040879450, 0.132963600, -0.041174930)
(-0.047503670, 0.110632200, -0.047479170)
(-0.025779490, 0.064853620, -0.120638600)
(-0.017171940, 0.082613390, -0.186687000)
(-0.017171940, 0.082613390, -0.186687000)
(-0.009384532, 0.200391500, -0.167763300)
(-0.012050140, 0.286633800, -0.079925000)
(-0.008558827, 0.184447200, -0.091974090)
(0.043937270, 0.012022640, -0.313997200)
(0.077203350, 0.021351710, -0.422883600)
(0.052708190, 0.214021000, -0.276099900)
(0.052708190, 0.214021000, -0.276099900)
(0.012274670, 0.289618600, -0.058481440)
(0.007336167, 0.077649580, -0.171759800)
(0.056639540, -0.098085690, -0.418311400)
(0.033302050, 0.021541540, -0.434486600)
(-0.079239290, 0.287462400, -0.185964900)
(-0.157554800, 0.309429100, -0.018998070)
(-0.061458200, 0.100369800, -0.107654300)
(0.121071700, -0.041224760, -0.347424300)
(0.121071700, -0.041224760, -0.347424300)
(0.108803700, 0.040345940, -0.180125600)
(-0.076668550, 0.069639910, -0.073804450)
(-0.118143100, -0.030114160, -0.117088500)
(0.065078290, -0.048415110, -0.226259400)
(0.117762800, 0.094128200, -0.146664500)
(-0.052590260, 0.195553000, 0.039158490)
(-0.196000000, 0.058890790, -0.047613790)
(-0.196000000, 0.058890790, -0.047613790)
(-0.101236200, -0.080688030, -0.194086800)
(0.050142980, -0.067164330, -0.195396800)
(0.082861240, 0.028161090, -0.103944900)
(-0.046517920, 0.025957510, -0.040294390)
(-0.145533800, -0.134132100, -0.086675520)
(-0.085211580, -0.302547200, -0.109499900)
(0.060497980, -0.242365200, -0.102301200)
(0.060497980, -0.242365200, -0.102301200)
(0.078367490, -0.079002290, 0.002257022)
