(0.032608220, 0.166479100, 0.985483900)
(0.044267820, 0.162378000, 0.985688000)
(0.053048820, 0.243619700, 0.967454400)
(0.059932360, 0.333621000, 0.940543200)
(0.050101880, 0.377432700, 0.924576500)
(0.058213020, 0.419109700, 0.905976500)
(0.064459020, 0.439276900, 0.896023800)
(0.062043980, 0.447393600, 0.892179300)
(0.065345070, 0.431891700, 0.899528000)
(0.065444100, 0.427516700, 0.901629200)
(0.043396060, 0.424360200, 0.904356700)
(-0.008680528, 0.440868900, 0.897088500)
(-0.104100900, 0.455843400, 0.882729100)
(-0.253640100, 0.500048700, 0.826785300)
(-0.321731000, 0.514766200, 0.794548500)
(-0.349215300, 0.513568400, 0.783705200)
(-0.361528500, 0.521471300, 0.772874900)
(-0.352809000, 0.527347000, 0.772932400)
(-0.352250700, 0.520478200, 0.777827900)
(-0.353065600, 0.514940100, 0.781138400)
(-0.355300200, 0.512319400, 0.781846900)
(-0.359721300, 0.514669800, 0.778270200)
(-0.334651600, 0.512421200, 0.790563800)
(-0.218402500, 0.510527200, 0.830206200)
(-0.018276220, 0.503703600, 0.859664000)
(0.176041300, 0.489839700, 0.853148200)
(0.286394000, 0.480799400, 0.828053500)
(0.375626200, 0.483092400, 0.790714000)
(0.421612400, 0.491068000, 0.762163500)
(0.446882700, 0.507303100, 0.736752300)
(0.463065100, 0.513600400, 0.722338000)
(0.467244900, 0.517721200, 0.716687900)
(0.461215700, 0.521711800, 0.717699100)
(0.448281100, 0.523661700, 0.724361100)
(0.392833800, 0.523075700, 0.755625900)
(0.273126500, 0.517269800, 0.809905500)
(0.106813500, 0.503806800, 0.856787700)
(-0.008426215, 0.502323100, 0.864012100)
(-0.050993010, 0.503921000, 0.862233700)
(-0.030817150, 0.501421200, 0.864629700)
(-0.019263550, 0.484493600, 0.874572600)
(-0.020007510, 0.472647000, 0.881023400)
(-0.018089280, 0.475267300, 0.879652900)
(-0.010674520, 0.474773900, 0.880036100)
(-0.004586916, 0.459745600, 0.887972100)
(0.008416182, 0.408986300, 0.912325800)
(0.032617240, 0.330436200, 0.942616000)
(0.063632820, 0.248499900, 0.966313600)
(0.065923130, 0.215408700, 0.973902200)
(0.058965460, 0.229109000, 0.971469200)
