5,983819000
5,987339000
5,991220000
5,994976000
5,998380000
6,002293000
6,006511000
6,010293000
6,014237000
6,017860000
6,021719000
6,029511000
6,033069000
6,036976000
6,040526000
6,044302000
6,047812000
6,051659000
6,055448000
6,059028000
6,062718000
6,066529000
6,070247000
6,073699000
6,077440000
6,086304000
6,090035000
6,093622000
6,097161000
6,100659000
6,104439000
6,108063000
6,112129000
6,115458000
6,118969000
6,122709000
6,126183000
6,130116000
6,133587000
6,141245000
6,145371000
6,148899000
6,152788000
6,156973000
6,160757000
6,164685000
6,168147000
6,172472000
6,176094000
6,179890000
6,183373000
6,187189000
6,190793000
6,198752000
6,202519000
6,206665000
6,210380000
6,213955000
6,217577000
6,221102000
6,224895000
6,228313000
6,232477000
6,236137000
6,239866000
6,243296000
6,247098000
6,254671000
6,258142000
6,265195000
6,269078000
6,272880000
6,276362000
6,280322000
6,283901000
6,287658000
6,291593000
6,295408000
6,298988000
6,302779000
6,310616000
6,314114000
6,317906000
6,321906000
6,325481000
6,328791000
6,332676000
6,336142000
6,339880000
6,343861000
6,347618000
6,351942000
6,355678000
6,359111000
6,367152000
6,370692000
6,374370000
6,378082000
6,382707000
6,386731000
6,390717000
6,394478000
6,398045000
6,401813000
6,405638000
6,409493000
6,413475000
6,421295000
6,424798000
6,428290000
6,432484000
6,436046000
6,439699000
6,443653000
6,447080000
6,450814000
6,454439000
6,458269000
6,462064000
6,465768000
6,469519000
6,477793000
6,482331000
6,486095000
6,489637000
6,493504000
6,497218000
6,500942000
6,504485000
6,508098000
6,511765000
6,515401000
6,519020000
6,522931000
6,526608000
6,534807000
6,538829000
6,542426000
6,546147000
6,549792000
6,553532000
6,557936000
6,561894000
6,565618000
6,569293000
6,572803000
6,576257000
6,579816000
6,583431000
6,591468000
6,595367000
6,598988000
6,602649000
6,606810000
6,610444000
6,614307000
6,617850000
6,621576000
6,625082000
6,629044000
6,632780000
6,636707000
6,640200000
6,647897000
6,651699000
6,655215000
6,658978000
6,662436000
6,665989000
6,669877000
6,673352000
6,677151000
6,682056000
6,685643000
6,689359000
6,693066000
6,696596000
6,704463000
6,708257000
6,712253000
6,715984000
6,719688000
6,723772000
6,727427000
6,731894000
6,735529000
6,739140000
6,743259000
6,746891000
6,750832000
6,758779000
6,762710000
6,766427000
6,770449000
6,774339000
6,778090000
6,782516000
6,785983000
6,789514000
6,793185000
6,796757000
6,800524000
6,804307000
6,808350000
6,816041000
6,819610000
6,823399000
6,827194000
6,831831000
6,835658000
6,839633000
6,843242000
6,846867000
6,850510000
6,854058000
6,857743000
6,861653000
6,865417000
6,873002000
6,876928000
6,880638000
6,884272000
6,887969000
6,891972000
6,895425000
6,899257000
6,902878000
6,906924000
6,910367000
6,913915000
6,917665000
6,921662000
6,930005000
6,933644000
6,937441000
6,940937000
6,944624000
6,948094000
6,951982000
6,956425000
6,960172000
6,964069000
6,967870000
6,971705000
6,975283000
6,979100000
6,987545000
6,991495000
6,995016000
6,998660000
6,998660000
6,990329000
6,983072000
6,975048000
6,968150000
6,960678000
6,953691000
6,946477000
6,937804000
6,930373000
6,915094000
6,907342000
6,900239000
6,893210000
6,885406000
6,878044000
6,870075000
6,863110000
6,848900000
6,839656000
6,832512000
6,825184000
6,817686000
6,801351000
6,793527000
6,786296000
6,779227000
6,771536000
6,764103000
6,756069000
6,749338000
6,740291000
6,732594000
6,725812000
6,718734000
6,711225000
6,704198000
6,687320000
6,679733000
6,672009000
6,664764000
6,657050000
6,649948000
6,642352000
6,635166000
6,627595000
6,619816000
6,612206000
6,605500000
6,598579000
6,589689000
6,573605000
6,566384000
6,558516000
6,551387000
6,544211000
6,536967000
6,530043000
6,522231000
6,515173000
6,507677000
6,499948000
6,492217000
6,484588000
6,477116000
6,461185000
6,453930000
6,446575000
6,436769000
6,429736000
6,422187000
6,414963000
6,407628000
6,400350000
6,392483000
6,385015000
6,377150000
6,370186000
6,362339000
6,346628000
6,337628000
6,329741000
6,322584000
6,314592000
6,307448000
6,300099000
6,292531000
6,284849000
6,277444000
6,269898000
6,263165000
6,255449000
6,248311000
6,231969000
6,224509000
6,217279000
6,209443000
6,201391000
6,193898000
6,186516000
6,179576000
6,172766000
6,165826000
6,158982000
6,151953000
6,144842000
6,136367000
6,120226000
6,113095000
6,105798000
6,098689000
6,090528000
6,083302000
6,075349000
6,067746000
6,060211000
6,052690000
6,045766000
6,036989000
6,029236000
6,021300000
6,004886000
5,997560000
5,988833000
5,981380000
5,973558000
5,966516000
5,958282000
5,950836000
5,943322000
5,935791000
5,928295000
5,921110000
5,913807000
5,906506000
5,887726000
5,880239000
5,873031000
5,865735000
5,858353000
5,851402000
5,844556000
5,836133000
5,828518000
5,820973000
5,813924000
5,806624000
5,799596000
5,791924000
5,776179000
5,768263000
5,760760000
5,753481000
5,745860000
5,737929000
5,730701000
5,723618000
5,716096000
5,709169000
5,701289000
5,694133000
5,686665000
5,679398000
5,663600000
5,655889000
5,649063000
5,639521000
5,632332000
5,625200000
5,618197000
5,611073000
5,603909000
5,595813000
5,587581000
5,580158000
5,572999000
5,565653000
5,550027000
5,542113000
5,533967000
5,526310000
5,519334000
5,512211000
5,504802000
5,497632000
5,489420000
5,481425000
5,474388000
5,466740000
5,459472000
5,451592000
5,435113000
5,427760000
5,419852000
5,412452000
5,405389000
5,398268000
5,389455000
5,381992000
5,375223000
5,367965000
5,360180000
5,353128000
5,345782000
5,337433000
5,321468000
5,314023000
5,306368000
5,298428000
5,289883000
5,282546000
5,275363000
5,267868000
5,260777000
5,253194000
5,246443000
5,237944000
5,231035000
5,223278000
5,207715000
5,192842000
5,185420000
5,177305000
5,169921000
5,162350000
5,154765000
5,147372000
5,138452000
5,131668000
5,124538000
5,116780000
5,109032000
5,093396000
5,085999000
5,078341000
5,071218000
5,063551000
5,055829000
5,048279000
5,040027000
5,032612000
5,025164000
5,018291000
5,010852000
5,003446000
4,995805000
4,979384000
4,971978000
4,964684000
4,957754000
4,949975000
4,942496000
4,933691000
4,925760000
4,918909000
4,911108000
4,903970000
4,896286000
4,887298000
4,870450000
4,862694000
4,855257000
4,847541000
4,838704000
4,831693000
4,823874000
4,816000000
4,808689000
4,801908000
4,794451000
4,787002000
4,780059000
4,772338000
4,756527000
4,748419000
4,739602000
4,732383000
4,724747000
4,717759000
4,710216000
4,703107000
4,695444000
4,688327000
4,681420000
4,673784000
4,667025000
4,659954000
4,644411000
4,636094000
4,628213000
4,621322000
4,613473000
4,606270000
4,599172000
4,591319000
4,583967000
4,574888000
4,567516000
4,560323000
4,553128000
4,546211000
4,529944000
4,522444000
4,514804000
4,507909000
4,501050000
4,493734000
4,486347000
4,479452000
4,471401000
4,464154000
4,456773000
4,449965000
4,442424000
4,435129000
4,419425000
4,408504000
4,400655000
4,393811000
4,386876000
4,379571000
4,372661000
4,365550000
4,358275000
4,350852000
4,343632000
4,335426000
4,328376000
4,321580000
4,306077000
4,298968000
4,291771000
4,284505000
4,276459000
4,269240000
4,261980000
4,254677000
4,247545000
4,239478000
4,231534000
4,224253000
4,216449000
4,209379000
4,193401000
4,185791000
4,178470000
4,170534000
4,163626000
4,155582000
4,148409000
4,139328000
4,132359000
4,125727000
4,118750000
4,111178000
4,104383000
4,096546000
4,080626000
4,073526000
4,066340000
4,059236000
4,051871000
4,044961000
4,036988000
4,029507000
4,022561000
4,014948000
4,008165000
4,000628000
3,993146000
3,986138000
3,969282000
3,961498000
3,954082000
3,946914000
3,938074000
3,930501000
3,923514000
3,915849000
3,908670000
3,901496000
3,894175000
3,886829000
3,879532000
3,872571000
3,856805000
3,848889000
3,840505000
3,833344000
3,825475000
3,818173000
3,810509000
3,803335000
3,795246000
3,788046000
3,780448000
3,773611000
3,765495000
3,758153000
3,741646000
3,733606000
3,726111000
3,718865000
3,711164000
3,704297000
3,696475000
3,687807000
3,680200000
3,672271000
3,665293000
3,657380000
3,650223000
3,642361000
3,625371000
3,617400000
3,609556000
3,602057000
3,594559000
3,587240000
3,580008000
3,572609000
3,565002000
3,557164000
3,543705000
3,536222000
3,528521000
3,512486000
3,505127000
3,497060000
3,488019000
3,480245000
3,473008000
3,465235000
3,458190000
3,450500000
3,443405000
3,435699000
3,428337000
3,421311000
3,413916000
3,397553000
3,388202000
3,380157000
3,373170000
3,365590000
3,358712000
3,351571000
3,344341000
3,337490000
3,329581000
3,321814000
3,314761000
3,307900000
3,300326000
3,284493000
3,277044000
3,269570000
3,261793000
3,254570000
3,247652000
3,237298000
3,230180000
3,223232000
3,215306000
3,208347000
3,200304000
3,192392000
3,185077000
3,169603000
3,161860000
3,154899000
3,148011000
3,138718000
3,131140000
3,124202000
3,116672000
3,109718000
3,102358000
3,095271000
3,088100000
3,080165000
3,073379000
3,055882000
3,048157000
3,039240000
3,032176000
3,025318000
3,016759000
3,009361000
3,001584000
3,001584000
3,005504000
3,009030000
3,012829000
3,016492000
3,020483000
3,028925000
3,032520000
3,036065000
3,039643000
3,043216000
3,047047000
3,051011000
3,054891000
3,058455000
3,062221000
3,065815000
3,069529000
3,073181000
3,076614000
3,084987000
3,088591000
3,092271000
3,095733000
3,099260000
3,102968000
3,106689000
3,110566000
3,114164000
3,117915000
3,121524000
3,125237000
3,129925000
3,133566000
3,141135000
3,145483000
3,149294000
3,153051000
3,156942000
3,160413000
3,164233000
3,168115000
3,172006000
3,175527000
3,179781000
3,183281000
3,187147000
3,190586000
3,199583000
3,204579000
3,208441000
3,212001000
3,215667000
3,219187000
3,222752000
3,226511000
3,230530000
3,234000000
3,237835000
3,241457000
3,244828000
3,248681000
3,256473000
3,260540000
3,264138000
3,267617000
3,271504000
3,274950000
3,279685000
3,283510000
3,286870000
3,290838000
3,294411000
3,297880000
3,301338000
3,305092000
3,312902000
3,316696000
3,320656000
3,324380000
3,328598000
3,332374000
3,336139000
3,339551000
3,343077000
3,346459000
3,350248000
3,354679000
3,358685000
3,362421000
3,370588000
3,374314000
3,378992000
3,382875000
3,386647000
3,390400000
3,393932000
3,397484000
3,401092000
3,405062000
3,408970000
3,412727000
3,416587000
3,420328000
3,427997000
3,431791000
3,435508000
3,439832000
3,443448000
3,447062000
3,450799000
3,454792000
3,458242000
3,462244000
3,465872000
3,469970000
3,473628000
3,477506000
3,485519000
3,489222000
3,492897000
3,496792000
3,500685000
3,506400000
3,510095000
3,513889000
3,517926000
3,521609000
3,525592000
3,530706000
3,534534000
3,542906000
3,546688000
3,550346000
3,554931000
3,559087000
3,562754000
3,566371000
3,570295000
3,573930000
3,577803000
3,584670000
3,588841000
3,597083000
3,600818000
3,605108000
3,608710000
3,612620000
3,616197000
3,620485000
3,624345000
3,628851000
3,632497000
3,635993000
3,639759000
3,643239000
3,647025000
3,655211000
3,658963000
3,662705000
3,666533000
3,669955000
3,673925000
3,677578000
3,681696000
3,685175000
3,688678000
3,692417000
3,695946000
3,699824000
3,704038000
3,712581000
3,716400000
3,720364000
3,724192000
3,728102000
3,731581000
3,735171000
3,739025000
3,742740000
3,746525000
3,750313000
3,754636000
3,758356000
3,765987000
3,769908000
3,773642000
3,777821000
3,781310000
3,785203000
3,788921000
3,792859000
3,796207000
3,800270000
3,804599000
3,808210000
3,811791000
3,815324000
3,823392000
3,827420000
3,831361000
3,835107000
3,838491000
3,842395000
3,845976000
3,849751000
3,853932000
3,857512000
3,861694000
3,865231000
3,868725000
3,872563000
3,880358000
3,884286000
3,888418000
3,892082000
3,895619000
3,899533000
3,903738000
3,907574000
3,911457000
3,915057000
3,919033000
3,922471000
3,926403000
3,930221000
3,938273000
3,942030000
3,945825000
3,949998000
3,954170000
3,957710000
3,961570000
3,965319000
3,969125000
3,973013000
3,976509000
3,980678000
3,984149000
3,987751000
3,995810000
3,999311000
4,003782000
4,007599000
4,011519000
